x,y,z
0.003,0.0772503,0.0562069
0.01675,0.0748882,0.0526068
-0.06675,0.139234,0.0436136
-0.02875,0.082769,0.0460247
-0.04875,0.0551536,0.0352058
-0.068,0.134347,0.0465438
-0.024,0.0739661,0.0497278
0.00625,0.0997621,0.0475678
0.0595,0.0658557,0.0206093
0.004,0.042735,0.0457485
-0.08675,0.0997029,0.0251839
-0.0335,0.0932032,0.0445101
0.022,0.0696749,0.0485205
-0.04475,0.146772,0.0054793
-0.009,0.0773591,0.0576456
-0.01125,0.10655,0.0433764
0.0135,0.0572876,0.0506566
-0.0715,0.0999528,0.0398096
0.01725,0.0941742,0.0482006
-0.03575,0.0626914,0.0407897
0.02225,0.109111,0.0388025
0.0345,0.073107,0.0394027
-0.058,0.109763,0.0377863
0.01,0.0813131,0.0547747
0.044,0.0704638,0.0247938
0.03075,0.100603,0.03892
0.0285,0.0444407,0.0345845
0.00575,0.0496782,0.0516204
-0.051,0.1378,0.0225366
0.052,0.0728591,0.0195806
-0.07325,0.130943,0.0516733
-0.07275,0.118283,0.0531213
0.0235,0.0463698,0.0396521
0.00675,0.105081,0.0424851
-0.05475,0.0754473,0.0422002
-0.07,0.111676,0.0465583
-0.008,0.174227,-0.0258964
0.03275,0.0583163,0.0390104
0.01825,0.106481,0.0422321
-0.01375,0.106535,0.0431221
0.02725,0.0757112,0.0453773
0.00825,0.055391,0.052694
0.02025,0.0885898,0.0489161
-0.07425,0.0963811,0.0394241
0.03725,0.0592402,0.033685
-0.03675,0.168982,0.00112792
0.00875,0.0903342,0.0543071
0.05225,0.0697348,0.0245406
0.0025,0.089733,0.055864
-0.0155,0.0938546,0.0546678
-0.0655,0.039175,0.0387806
-0.04575,0.149775,0.00817392
0.02975,0.0798227,0.0442398
0.02425,0.0644885,0.0452323
-0.0825,0.134445,0.0497512
-0.0565,0.129702,0.037408
-0.07025,0.0923112,0.0419645
-0.03975,0.117287,0.0320781
0.0055,0.0519315,0.053055
-0.008,0.0388578,0.0491314
-0.04875,0.0798021,0.0439854
-0.0415,0.107005,0.0391815
0.0105,0.0645531,0.0539091
-0.04675,0.0596072,0.0377432
-0.02775,0.115905,0.0329654
-0.01,0.0688387,0.0552353
-0.05575,0.0812862,0.0450049
-0.055,0.0563253,0.00933799
-0.038,0.109704,0.0367694
0.03525,0.107141,0.0295202
-0.0645,0.146948,0.0386477
-0.05125,0.0420156,0.0456238
-0.015,0.0617153,0.0533046
-0.06175,0.146196,0.0373793
-0.046,0.15491,0.00829503
-0.074,0.106876,0.0370201
0.039,0.0568831,0.0310225
-0.0795,0.137284,0.049626
0.05,0.0677762,0.0264477
0.0225,0.0436581,0.0409265
-0.0045,0.056203,0.0538958
-0.0325,0.174229,-0.00239386
-0.0775,0.124578,0.0522832
-0.06775,0.158385,-0.00708394
-0.0265,0.0851861,0.050348
0.04075,0.0716967,0.0310177
-0.05175,0.141355,0.020246
-0.01025,0.10655,0.0433764
0.037,0.0799284,0.036865
0.04575,0.0534622,0.0321641
-0.0295,0.0903502,0.044126
0.0215,0.0851538,0.0498688
-0.06925,0.112424,0.0473213
-0.08225,0.150402,0.0334365
-0.02125,0.171952,-0.0142739
0.0235,0.0710014,0.0476554
0.011,0.0659344,0.0537914
-0.0755,0.159106,-0.0099197
0.04275,0.0911404,0.0259308
-0.069,0.063054,0.0209948
-0.04575,0.0512086,0.038247
-0.08025,0.105787,0.0307892
-0.0575,0.133948,0.0358767
0.02175,0.0516649,0.0430614
0.013,0.038362,0.0444922
0.00375,0.0681843,0.0557141
0.027,0.115158,0.032329
0.014,0.0922809,0.0517926
-0.036,0.168228,0.000184171
-0.043,0.0747985,0.0428348
-0.035,0.0932124,0.0446373
-0.07025,0.0383419,0.010116
-0.037,0.123438,0.0257326
0.027,0.0678381,0.0434606
-0.08775,0.126525,0.0468129
-0.00675,0.0877191,0.0570604
-0.03225,0.106327,0.0396892
0.0005,0.0473716,0.0497056
-0.06675,0.130782,0.0464236
-0.0505,0.116605,0.0327123
-0.00875,0.0424177,0.0494807
-0.048,0.061592,0.0363491
-0.04825,0.106342,0.0399435
-0.07225,0.0880065,0.0411968
0.036,0.100917,0.0328161
-0.07375,0.0964076,0.0398058
0.02325,0.0499935,0.0404042
-0.0065,0.125159,0.031954
-0.01825,0.075093,0.0552447
-0.0135,0.0459386,0.0494698
-0.055,0.0987577,0.0431153
0.05425,0.0683633,0.0250502
-0.05275,0.0952677,0.0437484
-0.05625,0.0512787,0.0087204
-0.0055,0.127885,0.0282662
-0.059,0.136766,0.034348
-0.00925,0.120369,0.0367827
-0.02025,0.0930471,0.0528709
-0.0445,0.123374,0.0243355
-0.0555,0.115318,0.0353787
-0.02975,0.113176,0.0352488
-0.06375,0.155988,0.0251763
0.02225,0.0941194,0.0474372
0.01,0.126517,0.0300466
-0.0575,0.100163,0.0429894
-0.012,0.168147,-0.0166938
-0.00925,0.123103,0.0342438
-0.08925,0.143101,0.0298934
-0.056,0.159305,0.00663923
-0.00175,0.0863317,0.0570585
-0.01225,0.0411246,0.0505656
-0.00525,0.0511688,0.0524567
-0.025,0.111212,0.0382964
-0.0225,0.108521,0.0408357
0.0225,0.0739285,0.0492482
-0.0175,0.0801147,0.0574095
-0.04925,0.107715,0.0391822
-0.062,0.10152,0.0421003
-0.05725,0.0939459,0.0450196
0.017,0.127534,0.019884
-0.0875,0.134262,0.0442579
0.02675,0.0980161,0.0426059
-0.05025,0.109082,0.038294
0.0415,0.0751396,0.0299998
-0.08075,0.135169,0.0503485
-0.03275,0.0824242,0.0416998
0.05025,0.0469595,0.0238061
-0.0735,0.121798,0.0534818
-0.044,0.0505702,0.0390087
0.0265,0.0750104,0.0453762
0.0145,0.119583,0.0352574
-0.0025,0.127906,0.0287743
-0.05625,0.130399,0.0368988
-0.0065,0.0561915,0.0537757
-0.05825,0.0754684,0.0424544
-0.05575,0.0739799,0.0414362
-0.077,0.160542,-0.0170766
-0.06175,0.0628615,0.026833
-0.0165,0.181847,-0.0199768
-0.028,0.181782,-0.00862571
-0.0665,0.0388945,0.036117
-0.04075,0.161504,0.00303169
-0.015,0.0842342,0.056816
-0.0815,0.0880654,0.0326698
0.016,0.105835,0.0432486
-0.0425,0.160777,0.00505745
-0.06575,0.0840091,0.0439915
-0.01675,0.107873,0.041852
-0.00725,0.117628,0.0388121
-0.07275,0.140781,0.0472932
-0.03875,0.0754578,0.0423273
0.04,0.0454527,0.030399
-0.02975,0.168944,-0.00791909
-0.0385,0.12209,0.0278941
-0.061,0.0438385,0.0427015
0.02425,0.0574111,0.0444604
-0.03825,0.103498,0.0398134
-0.0205,0.157641,-0.0062725
0.0285,0.100037,0.0410815
-0.07925,0.0974881,0.0348462
-0.0005,0.0717836,0.0572784
-0.0365,0.0648539,0.0414263
-0.06725,0.113839,0.0474493
-0.066,0.13707,0.0429827
-0.015,0.116853,0.0375407
0.03,0.0548141,0.0391344
0.038,0.0598533,0.0326704
-0.0755,0.0798771,0.0362291
0.005,0.0951633,0.0531114
0.01725,0.087281,0.0503519
0.02,0.0962233,0.0473112
-0.00725,0.0409581,0.0490048
-0.009,0.0471739,0.0477644
0.03125,0.104649,0.0354916
-0.02075,0.179542,-0.0152408
-0.0825,0.117426,0.0489319
-0.02375,0.171955,-0.0126533
-0.0025,0.0548815,0.054614
-0.0445,0.0959031,0.0427312
-0.07525,0.0892979,0.0395437
0.0135,0.0614978,0.0509042
-0.0165,0.0587622,0.0514994
0.0195,0.0989979,0.046677
0.01375,0.127136,0.0276323
-0.04275,0.15853,0.00465635
0.03825,0.0620809,0.0339388
0.0115,0.0574355,0.0522173
-0.0305,0.123277,0.0221762
-0.0215,0.168168,-0.0123731
0.0285,0.0819565,0.0446244
-0.0485,0.0370572,0.0455111
0.0315,0.0501713,0.0348275
-0.0015,0.0549049,0.0548542
-0.00525,0.119028,0.0384325
0.00825,0.0495932,0.0507798
-0.03575,0.170479,0.000449888
0.01975,0.095528,0.047438
0.00575,0.0434154,0.0454929
0.03225,0.115503,0.0252143
-0.02675,0.0504314,0.0449658
-0.01675,0.161396,-0.00776591
-0.001,0.0952468,0.0545486
-0.07575,0.136589,0.0503459
-0.03,0.0674416,0.0388903
-0.02925,0.181024,-0.00821847
-0.006,0.0746517,0.0584812
0.0235,0.0449877,0.0400357
-0.0165,0.126299,0.0249663
0.003,0.115579,0.0403345
0.04575,0.0474156,0.028495
0.04425,0.0725543,0.0244101
-0.072,0.174221,-0.0407167
0.00775,0.10923,0.0408364
-0.02175,0.0862359,0.0556208
-0.0865,0.138494,0.0428531
-0.008,0.0856542,0.0572972
-0.0235,0.108506,0.0405814
-0.05275,0.124609,0.0357656
-0.01175,0.0766383,0.057285
-0.00325,0.0496539,0.0513802
-0.04025,0.16,0.00235955
-0.03175,0.0639162,0.0387608
-0.082,0.113072,0.046305
-0.088,0.117321,0.0466891
-0.007,0.0388319,0.0488913
-0.027,0.0837812,0.0502256
-0.0165,0.12762,0.0219161
-0.04625,0.0596416,0.0381237
-0.02225,0.171953,-0.0137337
-0.02925,0.0439645,0.0507971
-0.02175,0.162911,-0.00722961
-0.04925,0.0826271,0.0442438
-0.0095,0.12512,0.0310649
-0.02975,0.162937,-0.00426
-0.04575,0.157097,0.0076579
-0.03025,0.0610136,0.0377441
0.0195,0.0797131,0.0518959
0.046,0.0663954,0.0268299
-0.04525,0.043208,0.0434641
-0.04225,0.121356,0.0275118
-0.0785,0.134486,0.0515472
-0.01225,0.0737884,0.0563219
-0.075,0.121786,0.0531228
-0.06575,0.0993797,0.041844
-0.03425,0.155539,0.00209622
-0.03475,0.161465,-0.000882439
0.006,0.0786033,0.0557294
-0.08075,0.153193,0.0296235
0.01875,0.0648408,0.0492307
-0.0065,0.114195,0.0409685
0.0435,0.0968965,0.0155124
-0.07025,0.150524,0.0383875
-0.07375,0.168868,-0.0261482
0.00425,0.095857,0.0529919
-0.04975,0.14544,0.0104642
0.01975,0.124218,0.0270017
0.0045,0.108588,0.0419798
0.007,0.0786033,0.0557294
-0.01075,0.0382316,0.049854
0.04425,0.075416,0.0247881
-0.036,0.0662468,0.0413009
-0.05925,0.0925621,0.0454003
-0.06275,0.123614,0.0454213
-0.012,0.0646374,0.0548691
0.02425,0.082983,0.0487864
-0.07925,0.121004,0.050729
-0.06275,0.0952856,0.0440028
-0.07925,0.129563,0.0531124
-0.00875,0.0822205,0.0577719
0.03625,0.0974275,0.0339557
-0.0615,0.13262,0.038673
-0.00775,0.121743,0.0357683
-0.08525,0.0869122,0.026941
-0.0275,0.0509448,0.0429366
0.0105,0.039843,0.0451225
-0.07925,0.12385,0.0516861
0.0025,0.129257,0.026486
-0.06825,0.142113,0.0443701
-0.0785,0.137289,0.0498656
-0.05325,0.0680238,0.0374942
-0.01875,0.125542,0.0242053
-0.08,0.121694,0.0503703
0.00225,0.0434543,0.0458733
-0.03175,0.158502,0.00236227
-0.00375,0.103771,0.0441369
0.019,0.108454,0.0396915
0.0215,0.0451404,0.0415569
0.032,0.0647756,0.040538
-0.03025,0.111795,0.0360095
-0.0425,0.156336,0.00626247
-0.022,0.10166,0.0442624
-0.08525,0.0883848,0.0274527
-0.0115,0.0389746,0.0502119
-0.02,0.112681,0.0391877
-0.047,0.122067,0.0273861
-0.03275,0.09812,0.0441323
-0.0015,0.110055,0.0428709
0.02175,0.115997,0.0347443
-0.0355,0.111083,0.0360086
-0.0205,0.0555433,0.046992
-0.07425,0.119684,0.0531219
0.0195,0.0892779,0.0486769
-0.01275,0.0958501,0.0528722
0.05625,0.0655559,0.0253072
-0.00225,0.0918441,0.0561043
0.00325,0.0540801,0.0535322
-0.03975,0.103506,0.0399405
-0.0465,0.168232,0.00112934
-0.07625,0.113944,0.0497679
0.04625,0.0708603,0.0211089
0.021,0.111176,0.0376609
-0.0315,0.0788629,0.0410601
-0.041,0.0520151,0.0392589
-0.01425,0.0552167,0.0508929
-0.052,0.120983,0.0347511
-0.0695,0.128789,0.0507196
0.00275,0.0681944,0.0558341
0.0185,0.0934335,0.0476912
-0.04525,0.163026,0.00586364
-0.078,0.108111,0.0338437
-0.06,0.0411904,0.0444844
-0.06425,0.0692779,0.0357172
-0.0035,0.0548464,0.0542538
-0.07425,0.151897,0.035846
-0.03025,0.0696046,0.0395268
0.03375,0.0625783,0.039521
-0.07525,0.146357,0.0430925
0.02,0.101726,0.0452799
-0.02325,0.0748138,0.0516476
-0.04425,0.090962,0.042854
0.02925,0.118414,0.0259821
0.00025,0.0668466,0.056312
-0.031,0.0405238,0.0515282
-0.021,0.0583325,0.0468704
0.00625,0.0511568,0.0523366
0.03475,0.0581199,0.0368548
-0.03925,0.0683968,0.041811
-0.075,0.134478,0.051188
0.01675,0.12568,0.0273805
-0.05625,0.0420681,0.046131
-0.02825,0.0400531,0.0536914
-0.066,0.109755,0.0376592
-0.03975,0.128057,0.0149299
-0.048,0.108417,0.0390559
0.05125,0.0710212,0.0230144
-0.06575,0.0441711,0.0101187
-0.02425,0.179523,-0.0105118
-0.062,0.0462442,0.0383845
-0.059,0.132571,0.037403
-0.049,0.146148,0.00957461
-0.08725,0.123724,0.0478346
-0.0595,0.0476452,0.00834647
-0.054,0.115265,0.0343621
-0.0825,0.0879685,0.0313971
-0.0595,0.115418,0.0372848
0.0115,0.0715406,0.05428
-0.042,0.157781,0.00452268
-0.0595,0.146875,0.0359816
-0.0475,0.0411904,0.0444844
0.0565,0.0688754,0.0227634
-0.06525,0.0609053,0.0207446
-0.004,0.12246,0.0358963
0.03025,0.0923856,0.0429825
0.01925,0.0472922,0.0418051
-0.008,0.0842754,0.0574152
-0.0405,0.0548612,0.0396414
-0.05025,0.0798124,0.0441126
-0.07575,0.171912,-0.0361527
-0.0755,0.0738765,0.0317795
-0.06725,0.0401102,0.0131598
-0.033,0.0493573,0.0411662
-0.08375,0.0812784,0.0273256
-0.03175,0.0838482,0.0419558
-0.07525,0.101875,0.0366325
-0.02125,0.100962,0.044389
-0.013,0.127747,0.0249641
0.0345,0.099675,0.0356122
-0.02025,0.165904,-0.011017
-0.02125,0.0929968,0.0520325
0.019,0.103113,0.0448994
0.02825,0.10208,0.0398118
-0.05725,0.14892,0.0317885
0.002,0.0773047,0.0569262
-0.069,0.163604,-0.0146557
0.02375,0.0413464,0.0391563
-0.0575,0.0776464,0.0433468
-0.0855,0.0876196,0.026815
-0.059,0.0476935,0.00885329
0.02625,0.115866,0.032203
-0.0285,0.068891,0.0393993
0.0375,0.106289,0.0272305
-0.02125,0.0561615,0.0461061
0.04,0.100504,0.0264571
-0.0865,0.0962081,0.0265764
0.0075,0.104453,0.043756
-0.00175,0.0512771,0.0535374
-0.02275,0.0601922,0.044211
-0.089,0.141107,0.0352296
0.03075,0.0683639,0.0414301
0.03075,0.088153,0.043106
-0.06175,0.0456471,0.0395269
-0.085,0.0906007,0.0283474
-0.006,0.0939115,0.0556259
-0.01625,0.109281,0.0417262
-0.01725,0.0492397,0.0472509
-0.02225,0.0834738,0.0558564
-0.02525,0.118689,0.0315721
0.009,0.0588967,0.0529399
-0.05675,0.129011,0.0380443
-0.04125,0.125431,0.0216651
-0.061,0.102911,0.0417202
-0.063,0.0435932,0.0116394
-0.036,0.0973438,0.0431141
-0.09075,0.145875,0.0259531
-0.0745,0.17887,-0.0482893
0.0045,0.0772413,0.0560871
-0.03775,0.0569806,0.0397699
0.02675,0.0897688,0.04578
-0.028,0.162185,-0.00412338
-0.03325,0.118633,0.0304287
-0.0675,0.100054,0.0413359
-0.0185,0.0869938,0.0565803
-0.06,0.101536,0.0423547
-0.0585,0.0639707,0.0314009
-0.0635,0.141205,0.0382769
0.0115,0.0412564,0.0451185
0.03225,0.0668715,0.0404131
-0.06725,0.128039,0.0492845
-0.021,0.0961344,0.046039
-0.02475,0.158452,-0.0016861
0.04975,0.0486552,0.0264658
0.03925,0.047736,0.03179
-0.08825,0.125096,0.0466887
-0.07675,0.125298,0.052641
-0.07925,0.153224,0.0310199
0.0435,0.0636689,0.0279745
-0.046,0.166746,0.00342739
-0.07075,0.0992862,0.0404448
-0.024,0.100256,0.0443885
-0.05675,0.0840594,0.0446276
-0.04675,0.0924228,0.0434915
0.02075,0.110487,0.0380414
0.00425,0.0626922,0.056426
-0.057,0.0847403,0.0443742
0.01525,0.0901766,0.0517917
-0.003,0.0760555,0.0587228
-0.03725,0.0854115,0.0439935
0.02675,0.09117,0.0456538
-0.00675,0.0985743,0.0514363
0.013,0.0757326,0.0545264
-0.03975,0.167493,0.00302102
-0.06975,0.14074,0.0460235
-0.07275,0.181211,-0.0515752
-0.04075,0.0485125,0.0397739
-0.0835,0.0769899,0.0180469
-0.039,0.0888891,0.0434885
-0.08,0.146997,0.0404251
0.0245,0.117975,0.031571
0.0495,0.0524848,0.0292499
-0.00025,0.114917,0.0412233
0.023,0.073891,0.0487686
-0.04175,0.154139,0.00651875
-0.082,0.100785,0.0307812
-0.06775,0.109038,0.0375312
-0.05525,0.157137,0.00968876
-0.064,0.0420308,0.0389011
0.02275,0.0561146,0.0455991
0.00575,0.0958295,0.0525128
-0.0195,0.0963264,0.0489204
-0.01375,0.114816,0.0393172
0.0145,0.0771053,0.0542888
-0.03325,0.115879,0.0324571
-0.0205,0.166658,-0.0115589
-0.034,0.0747031,0.0416911
-0.083,0.140002,0.045263
-0.04725,0.0711287,0.0409251
-0.08725,0.126542,0.047194
-0.00125,0.112148,0.0423644
0.0245,0.102927,0.0419745
0.006,0.0964964,0.0519144
-0.06875,0.133674,0.0475611
-0.06225,0.150474,0.0363563
0.0005,0.130542,0.02242
-0.0515,0.104247,0.0404499
0.00925,0.129873,0.023818
-0.078,0.175763,-0.0452846
0.0335,0.0392104,0.0254611
-0.04875,0.107722,0.0393094
-0.0335,0.177241,-0.004967
0.0005,0.0911306,0.0558645
-0.017,0.165144,-0.01142
0.02925,0.0853716,0.0434845
-0.0625,0.0918285,0.045018
0.01375,0.118896,0.0357646
-0.03925,0.0923949,0.0431098
-0.07225,0.156959,-0.00181865
-0.0425,0.0831767,0.0423366
-0.075,0.162092,-0.0139766
-0.071,0.066065,0.0230213
-0.07075,0.149134,0.0400403
-0.01,0.0546709,0.0524526
-0.04375,0.149737,0.00665055
-0.04675,0.0652886,0.0383811
0.02,0.0934335,0.0476912
0.03875,0.0985979,0.0301418
0.02225,0.0746462,0.0494893
-0.043,0.0776151,0.0429655
-0.02825,0.176491,-0.00672147
0.015,0.0976757,0.0479482
-0.08175,0.0830235,0.031523
-0.03425,0.0925064,0.0446368
-0.02,0.0828633,0.0570538
0.025,0.0651446,0.0447258
-0.07225,0.125309,0.0530001
-0.0565,0.0386459,0.0471562
0.02725,0.0685175,0.0432076
-0.0615,0.148338,0.0369947
-0.003,0.0925354,0.0559848
-0.01475,0.094526,0.054189
-0.03775,0.0740225,0.0419445
-0.01625,0.0751396,0.0558442
0.00675,0.0653954,0.0555901
0.0225,0.102991,0.0429918
-0.00325,0.0449436,0.0466299
-0.02625,0.161443,-0.00304197
0.01925,0.0445851,0.04308
-0.05225,0.0472298,0.0411714
-0.0855,0.123049,0.0488154
-0.0755,0.135887,0.0507065
-0.0845,0.0876971,0.0278333
0.05325,0.0559216,0.0282338
0.0365,0.0658917,0.0372392
0.01025,0.0778638,0.055129
-0.0395,0.0972739,0.0420964
-0.062,0.10013,0.0424806
0.00475,0.0640698,0.056308
0.009,0.0618132,0.0543847
-0.0595,0.0832877,0.043736
-0.08575,0.125182,0.0488112
-0.03525,0.0782335,0.0419493
0.00225,0.0641017,0.056668
-0.0655,0.0774482,0.0409315
0.02625,0.0800598,0.0471644
-0.01425,0.117563,0.0375415
-0.03225,0.154028,-0.000196084
-0.03125,0.0981373,0.0443868
-0.04275,0.171974,-0.00211904
-0.0825,0.124537,0.0509668
-0.01875,0.162903,-0.00803951
0.024,0.0463447,0.0393986
-0.045,0.107059,0.0400714
-0.055,0.0848104,0.0452649
-0.038,0.0548377,0.0393879
-0.04675,0.043221,0.0435909
-0.03175,0.0809897,0.0413166
0.03875,0.105479,0.0257035
-0.01375,0.0465934,0.0489873
-0.088,0.141201,0.0381499
0.008,0.109923,0.0405829
-0.00525,0.0640592,0.056188
-0.046,0.0747349,0.0420723
0.02075,0.061936,0.0480184
-0.07675,0.0820085,0.0364844
-0.0175,0.0558338,0.0500537
0.04575,0.0590566,0.0316559
-0.07425,0.159868,-0.00938179
-0.077,0.0751922,0.0306353
0.01,0.103194,0.0461711
-0.0185,0.0729605,0.054642
0.03925,0.094442,0.0320433
-0.0245,0.0435391,0.0534407
-0.057,0.10977,0.0379134
-0.04325,0.0796784,0.0424596
0.02075,0.105081,0.0424851
0.00425,0.0931478,0.0545477
-0.08975,0.134778,0.0389231
-0.01925,0.173468,-0.016034
-0.0125,0.0856461,0.0571774
-0.002,0.0746704,0.0587211
-0.00125,0.0863317,0.0570585
-0.0035,0.0842754,0.0574152
-0.02475,0.115945,0.0337278
-0.05225,0.0798021,0.0439854
0.0425,0.0469341,0.0309039
-0.036,0.122073,0.0275131
0.023,0.0406888,0.0396652
0.03,0.106807,0.0358759
-0.0295,0.0861424,0.0443763
-0.086,0.134347,0.0465438
0.02475,0.0926551,0.0466728
-0.07525,0.0698645,0.0260647
-0.03975,0.0979728,0.0419698
0.03925,0.106485,0.0184597
-0.03,0.0471739,0.0477644
-0.06725,0.181219,-0.0557078
0.01675,0.054961,0.0482513
0.01625,0.063549,0.050428
-0.06125,0.14762,0.036996
-0.06225,0.0693324,0.0363521
0.0015,0.123804,0.0338616
-0.02825,0.122575,0.0226853
-0.01075,0.10934,0.0427432
-0.034,0.0491736,0.0392654
0.01425,0.088812,0.0523899
-0.00025,0.110747,0.0426174
-0.0785,0.163504,-0.0266697
-0.032,0.116573,0.032077
-0.042,0.0776255,0.0430926
0.0,0.041428,0.0467672
-0.01875,0.113376,0.0389344
-0.016,0.0515123,0.0488519
0.01625,0.0418844,0.0443556
0.024,0.0638103,0.0454849
-0.05025,0.091066,0.0442539
-0.03475,0.0939093,0.0445106
-0.03525,0.125404,0.0210301
-0.0235,0.175744,-0.0130687
0.03475,0.0491053,0.0311542
-0.0045,0.123827,0.0343696
-0.0555,0.156422,0.0105781
-0.06825,0.0690493,0.0330504
0.01325,0.0846671,0.0529828
-0.03825,0.122772,0.0270039
-0.0705,0.0431409,0.00707624
-0.06875,0.135078,0.0470503
-0.01375,0.065228,0.0536703
-0.0305,0.0831666,0.0422094
-0.064,0.177311,-0.0551256
-0.07175,0.165856,-0.0184423
-0.013,0.0773137,0.0570461
0.02725,0.0728011,0.0441024
-0.03,0.0617168,0.0377445
0.02625,0.0424044,0.0356028
-0.0695,0.137223,0.0473001
0.008,0.041296,0.0454989
-0.0005,0.0400434,0.0470251
-0.06675,0.0796166,0.0416966
0.018,0.105812,0.0428672
-0.054,0.132424,0.0335932
-0.02225,0.0546307,0.0447097
0.04325,0.0590108,0.0311486
-0.0285,0.125885,0.0153137
-0.07375,0.156934,-0.00370782
-0.02925,0.0896631,0.04438
0.00275,0.0526579,0.053293
-0.02625,0.114546,0.0342341
-0.00475,0.0654582,0.05631
0.01225,0.0666097,0.0535525
-0.06825,0.14772,0.0406777
-0.067,0.0666927,0.0302576
-0.0175,0.0544134,0.0498109
0.004,0.1128,0.0413483
-0.01625,0.0863238,0.0569387
-0.01825,0.0765103,0.0556065
0.03025,0.111604,0.0325778
-0.02675,0.100912,0.0436259
-0.04525,0.093818,0.0432382
-0.05275,0.0725116,0.0406725
0.00825,0.124495,0.0332253
-0.04625,0.152731,0.00918613
0.0005,0.0414148,0.0466404
-0.03125,0.0475668,0.0445935
0.0385,0.100677,0.0291279
-0.0435,0.0902358,0.0425988
-0.092,0.124149,0.0414824
-0.05475,0.12471,0.0380518
-0.03525,0.0471923,0.0407911
-0.062,0.042409,0.0425784
0.0305,0.0425116,0.0296424
-0.03175,0.122662,0.0245906
-0.007,0.0619655,0.056065
-0.03025,0.0567013,0.0367274
0.046,0.0848261,0.00924652
-0.05225,0.0754895,0.0427086
0.01375,0.0693541,0.0530772
0.003,0.0786478,0.0563288
0.03275,0.0446735,0.0297662
-0.017,0.0420196,0.0523644
0.01525,0.109207,0.040455
-0.001,0.0746423,0.0583613
-0.0815,0.114537,0.0473226
-0.06625,0.15984,-0.011946
-0.035,0.0888794,0.0433612
-0.03075,0.179509,-0.00686366
-0.02875,0.098094,0.0437507
-0.07225,0.0950882,0.0412038
0.028,0.112394,0.0339769
-0.06175,0.113252,0.0366468
-0.0685,0.10832,0.0374033
-0.05075,0.0869325,0.0455228
-0.048,0.157855,0.00892635
0.02525,0.109052,0.0377855
-0.02925,0.156987,0.00020542
0.039,0.0670231,0.0340662
0.033,0.0859636,0.0420855
-0.08475,0.105433,0.0249407
-0.0485,0.119348,0.0304298
0.02125,0.109126,0.0390567
-0.05525,0.0434154,0.0454929
-0.062,0.0876135,0.0452694
-0.06525,0.149088,0.038263
-0.04125,0.171976,-0.00144377
-0.00275,0.120405,0.0375449
-0.00275,0.0781062,0.0583658
-0.0475,0.0689347,0.0399072
0.00275,0.0972247,0.0523937
-0.025,0.0605847,0.0407876
-0.04225,0.0965751,0.0422229
0.03625,0.0446988,0.0300198
-0.03725,0.0569573,0.0395164
0.04475,0.0696808,0.0239055
-0.05175,0.151365,0.013377
-0.0085,0.1292,0.025089
0.00825,0.0916971,0.0537088
-0.00975,0.127158,0.0281404
-0.00375,0.097265,0.0531123
-0.003,0.0534552,0.0542516
-0.059,0.0732459,0.0410543
-0.064,0.0861623,0.0446308
-0.02125,0.182567,-0.0133574
-0.0715,0.087318,0.0414507
-0.024,0.0894979,0.0521507
-0.0295,0.163683,-0.0050716
-0.0245,0.0487432,0.049341
-0.02275,0.179532,-0.0128087
-0.01175,0.127104,0.0268703
0.05,0.0582478,0.0305148
-0.0745,0.163593,-0.0160056
0.01875,0.103795,0.0445184
-0.019,0.10718,0.0421056
-0.0065,0.0703867,0.0571565
0.01525,0.0505653,0.0463596
-0.014,0.0446431,0.0505548
-0.023,0.168172,-0.0115629
-0.0655,0.0889763,0.044634
-0.00825,0.0752699,0.0575229
-0.0915,0.145134,0.0253194
-0.0725,0.0741732,0.0353375
0.046,0.0466116,0.0276088
-0.076,0.163575,-0.0181654
-0.07,0.130189,0.0499987
-0.04175,0.0598481,0.0404064
-0.0695,0.148432,0.0405494
-0.02625,0.09259,0.045782
-0.075,0.0784283,0.03572
-0.00225,0.10937,0.0432517
-0.06875,0.0838884,0.0424647
-0.06875,0.122475,0.0527641
-0.06725,0.149114,0.0392786
-0.002,0.0661835,0.0566709
-0.0325,0.0760754,0.0413114
-0.04425,0.0994222,0.0424799
0.0345,0.0674416,0.0388903
-0.057,0.140978,0.0311665
-0.05625,0.136002,0.0330793
-0.0205,0.120844,0.0318295
-0.06675,0.154663,0.0308906
0.01325,0.111964,0.0390598
-0.07,0.148435,0.0406764
0.02925,0.11166,0.0335946
-0.03925,0.149646,0.00223768
-0.0535,0.102886,0.0413386
-0.06325,0.104955,0.0404506
0.048,0.0597047,0.0310216
-0.07475,0.0949536,0.0392954
-0.022,0.184837,-0.012823
-0.02075,0.11061,0.0402023
-0.0905,0.14375,0.0274799
-0.02125,0.167413,-0.011831
-0.036,0.093194,0.0443828
-0.00725,0.0918661,0.0564636
-0.04025,0.0527178,0.0392595
-0.04675,0.0797609,0.0434768
-0.005,0.0443409,0.0476463
-0.01475,0.114796,0.0389359
-0.0725,0.124604,0.053121
0.004,0.063397,0.056547
0.01825,0.0473421,0.0423121
0.01775,0.124274,0.0282718
0.0455,0.0610815,0.0306406
-0.0235,0.0449062,0.0530762
0.00425,0.0612602,0.055944
0.034,0.114672,0.0230527
-0.064,0.0380781,0.0418282
0.018,0.0655917,0.049832
-0.0555,0.0973525,0.0432413
0.05675,0.0707638,0.0199656
