x,y,z
0.0135,0.0892721,0.070358
-0.06775,0.173637,0.0312329
-0.00925,0.0571623,0.0566583
0.01625,0.0560649,0.0596581
-0.0305,0.107628,0.079456
-0.01725,0.0923083,0.0858097
0.05225,0.0418989,0.0306577
0.02525,0.128597,0.0280111
-0.0175,0.0572762,0.0505365
0.018,0.0637505,0.0605072
0.0025,0.11493,0.0918014
0.033,0.0560299,0.0520948
0.04275,0.0680829,0.0545145
0.02925,0.0510364,0.0511357
-0.0505,0.167188,0.0430491
0.0595,0.0759492,0.0397863
-0.01725,0.113056,0.0963292
-0.021,0.109144,0.0826881
0.033,0.036069,0.0621092
-0.00425,0.0683709,0.0740684
-0.0145,0.105105,0.0836477
-0.01025,0.088265,0.0860519
-0.04075,0.0859391,0.0716746
0.02325,0.0579631,0.0504177
-0.0075,0.123176,0.0985953
0.021,0.0732376,0.0581197
0.048,0.038988,0.0370048
0.029,0.0644159,0.0523492
0.0275,0.0517279,0.0510135
-0.006,0.123169,0.0982555
-0.0085,0.0595691,0.0601424
-0.01625,0.113071,0.0967819
-0.01475,0.126584,0.0997275
-0.0615,0.175823,0.0291981
-0.02475,0.108429,0.08197
-0.00075,0.122453,0.0962166
-0.0175,0.136776,0.095873
-0.007,0.128635,0.100066
0.0095,0.0727364,0.0690319
0.00275,0.037295,0.0793972
0.04875,0.10869,0.0315566
-0.0135,0.123215,0.100408
0.03525,0.0595709,0.052701
0.0065,0.0758726,0.0740695
0.00775,0.0821487,0.0759881
0.023,0.0657475,0.0516317
0.00975,0.109054,0.0658073
0.04125,0.0695436,0.0553563
0.039,0.0788702,0.0593256
0.00975,0.0662221,0.0650691
-0.00475,0.151093,0.0802777
0.032,0.0455078,0.0588395
0.0005,0.0470994,0.0740882
0.0615,0.070036,0.0363524
0.051,0.0668562,0.048275
0.00025,0.0920831,0.0822163
-0.03075,0.0751717,0.0738296
0.00925,0.113023,0.0613785
0.01675,0.0574487,0.0596598
0.05275,0.0375505,0.0301565
0.041,0.0911454,0.0561041
-0.02325,0.112638,0.0847216
-0.07225,0.178013,0.0257677
0.021,0.0601903,0.0518619
-0.029,0.12847,0.090099
0.00275,0.116987,0.0929329
0.0265,0.106316,0.0519189
0.0165,0.0361888,0.0631896
-0.04475,0.128559,0.0678377
0.0105,0.0502072,0.0637505
-0.00625,0.174979,0.000441201
0.015,0.120066,0.0451665
-0.03625,0.149708,0.0803981
-0.0355,0.0677962,0.0593122
0.02275,0.124592,0.0353845
0.03575,0.109436,0.0443958
-0.03925,0.097171,0.0758666
-0.00525,0.0684018,0.0744283
0.04775,0.0734758,0.0523647
0.05175,0.0573995,0.0443337
-0.00025,0.0839681,0.0824596
-0.04275,0.13149,0.0728629
0.05575,0.0527297,0.0393862
-0.02075,0.0446191,0.0570406
-0.0135,0.175813,0.0269141
-0.03375,0.0673718,0.0624307
-0.01725,0.130645,0.097687
-0.0175,0.171445,0.0316182
-0.029,0.0464604,0.0545129
0.027,0.102219,0.0540723
0.04775,0.0993032,0.0406992
-0.0255,0.074738,0.0769474
-0.051,0.155612,0.0418059
0.013,0.0640612,0.0639874
0.0135,0.106886,0.0638916
-0.0145,0.170023,0.0360628
-0.0455,0.0888618,0.0640092
-0.0025,0.0644468,0.0683076
0.02125,0.093565,0.0614945
-0.02225,0.104424,0.083648
0.06325,0.091001,0.0240221
-0.0265,0.127127,0.0919115
-0.033,0.151802,0.0819551
0.0455,0.125928,0.0163298
-0.02675,0.119663,0.0921397
0.00775,0.0551054,0.0639795
-0.016,0.0544719,0.0504113
0.03525,0.125757,0.0291587
0.01125,0.0366803,0.0738753
-0.0405,0.0880769,0.072993
-0.03325,0.133186,0.0850737
-0.06525,0.161788,0.0221197
-0.01375,0.0510003,0.0507755
0.073,0.0613303,-0.0135477
0.004,0.0446215,0.0768569
0.05675,0.060066,0.042816
-0.03475,0.15247,0.0791986
-0.025,0.0643504,0.0672276
0.06475,0.0826413,0.0266883
-0.01475,0.163577,0.0438193
-0.01675,0.114449,0.097914
-0.00575,0.0411246,0.0765056
-0.0015,0.119086,0.0958767
-0.06575,0.176554,0.0288159
0.01575,0.0411901,0.0642563
0.05275,0.117975,0.0170889
0.0295,0.0503814,0.0516182
0.00025,0.0811664,0.0811424
0.0285,0.0573445,0.0512568
-0.01,0.0943459,0.0858087
-0.00825,0.105714,0.0822106
0.0095,0.123041,0.048576
0.00375,0.0837052,0.0787445
0.07225,0.0550086,-0.0111076
0.05975,0.0752678,0.0400398
-0.0275,0.144971,0.0883998
-0.0175,0.131325,0.0974603
-0.003,0.0675643,0.0726285
0.019,0.0481349,0.0571503
0.05175,0.0788572,0.0497371
-0.0105,0.174357,0.0292011
-0.0305,0.094215,0.0836527
0.01825,0.1086,0.0558706
0.0645,0.0752132,0.0308895
0.0025,0.0626943,0.0641062
-0.017,0.172889,0.0288235
-0.003,0.076314,0.0797052
-0.0305,0.125712,0.0897594
0.062,0.0592818,0.0263288
0.03,0.118477,0.041608
0.00975,0.0791388,0.0721519
-0.01,0.0875832,0.0859326
0.01525,0.0702713,0.0641128
-0.027,0.121684,0.0920259
0.03675,0.0610191,0.0533034
-0.00825,0.0827455,0.0842581
0.00775,0.107748,0.0674834
-0.04075,0.0772876,0.0657973
0.04725,0.111611,0.0327049
0.02,0.0518477,0.0522144
0.0175,0.118699,0.0460548
-0.0275,0.0929132,0.0846116
-0.0165,0.162872,0.0450902
-0.01775,0.162163,0.0459804
-0.014,0.0476425,0.0523473
0.006,0.0964992,0.0761063
-0.0055,0.134065,0.0980254
0.05725,0.104012,0.0251922
-0.05025,0.159304,0.0477644
0.02725,0.0835653,0.0571746
-0.01525,0.0963765,0.0856878
-0.04275,0.12874,0.0743014
0.04175,0.0890955,0.056822
0.02175,0.0990011,0.0592203
-0.03825,0.152375,0.0686525
-0.03525,0.0835355,0.0763476
0.05875,0.094433,0.031916
0.0105,0.101642,0.0696387
0.0625,0.0920516,0.0286044
0.03975,0.126888,0.0217901
0.07075,0.0623605,-0.0103111
0.001,0.10346,0.0781402
0.0095,0.0908782,0.0739514
0.049,0.035963,0.0353613
0.0225,0.0346857,0.0622333
-0.016,0.102414,0.0842477
-0.01475,0.12794,0.0992738
0.05425,0.043036,0.0277397
0.02075,0.0739684,0.0586003
-0.01475,0.10578,0.0835277
-0.00525,0.112947,0.0930469
0.01775,0.0501033,0.0558232
-0.02125,0.0950179,0.0856886
0.04025,0.116083,0.0363962
0.0095,0.0784464,0.0720318
-0.0515,0.149863,0.0405468
0.02225,0.0893024,0.0600563
0.02975,0.0765926,0.0566855
-0.002,0.163826,0.00967789
0.01375,0.0591372,0.0629027
0.05125,0.111166,0.0246976
-0.04375,0.162198,0.0495768
-0.015,0.11786,0.100066
0.0015,0.108734,0.0738286
0.0235,0.0996393,0.0581427
-0.036,0.135156,0.0806431
-0.0325,0.0802402,0.0777862
-0.01775,0.101747,0.0844875
-0.019,0.121868,0.0999541
-0.02725,0.123703,0.0917988
0.02375,0.0500668,0.055463
0.05475,0.068726,0.0456199
0.02075,0.121957,0.0403412
0.057,0.0764014,0.0452514
0.0035,0.0732127,0.0749086
-0.04175,0.159326,0.0525809
-0.024,0.133982,0.0910045
0.01125,0.121008,0.0508487
0.03175,0.0448331,0.0590817
-0.018,0.0970558,0.0856875
0.00075,0.136044,0.0910043
0.009,0.0489474,0.0650753
0.04875,0.110083,0.0309232
0.04825,0.0423915,0.035476
0.02325,0.0764738,0.0551269
-0.02075,0.137443,0.0938348
0.06275,0.0585061,0.0255686
-0.02125,0.115752,0.096669
-0.05575,0.169328,0.0396177
0.0455,0.0422395,0.0409299
-0.05475,0.156231,0.037108
0.0365,0.0603007,0.0530623
0.03375,0.0709627,0.0557182
0.036,0.111469,0.0428722
-0.004,0.146335,0.0869886
-0.028,0.12711,0.0910053
-0.0715,0.180216,0.0241139
0.01375,0.0731905,0.066154
-0.00075,0.100176,0.0806561
-0.00975,0.0638149,0.0689073
-0.0155,0.098394,0.0853275
0.00975,0.0550936,0.0638595
-0.0445,0.0986633,0.0656869
-0.0205,0.0374657,0.0621052
0.031,0.117068,0.0417337
-0.0005,0.11361,0.0927073
0.01775,0.109966,0.0551528
-0.018,0.158599,0.0503048
-0.03225,0.0795339,0.0774266
0.0405,0.10575,0.04185
0.00525,0.122343,0.0913462
0.0315,0.0843577,0.0586134
-0.001,0.100859,0.0806558
0.03075,0.0822714,0.0584909
-0.02275,0.0521571,0.0482493
0.06375,0.0871662,0.0302504
0.035,0.0898468,0.0576608
-0.00775,0.117126,0.0978013
-0.035,0.131111,0.0849542
-0.00725,0.161858,0.0265618
0.025,0.123919,0.0364019
0.01675,0.0867951,0.0640074
-0.015,0.136784,0.0966656
-0.02775,0.131902,0.0896458
-0.03,0.0439816,0.0576429
0.0725,0.0572049,-0.0109765
-0.02375,0.0520972,0.0476224
-0.04575,0.149351,0.0487643
-0.00025,0.115683,0.0944049
0.03475,0.0567614,0.0524562
0.031,0.0615957,0.0519844
0.07175,0.0519712,-0.0123178
-0.01,0.0983668,0.0848484
0.03125,0.121826,0.0375466
0.064,0.0847221,0.0261773
0.0265,0.107685,0.0512012
-0.019,0.105105,0.0836477
0.04075,0.107843,0.0413435
-0.0165,0.171455,0.0328872
0.0375,0.0355899,0.0577877
0.00075,0.0754938,0.0779067
-0.045,0.165767,0.0452101
-0.03775,0.119385,0.0832821
0.03875,0.0494475,0.0493388
0.04075,0.0581212,0.0520984
-0.016,0.174347,0.0274247
0.05725,0.0812044,0.0439875
0.05875,0.0725437,0.0410536
-0.016,0.0387709,0.0612609
0.00875,0.0606389,0.0642244
0.04475,0.114519,0.0337258
0.0525,0.0933046,0.0459098
-0.062,0.152457,0.0289899
0.00075,0.12244,0.0956502
0.055,0.0793182,0.0466545
0.01725,0.044896,0.059682
-0.01625,0.166432,0.0403858
-0.01975,0.114406,0.0965557
0.037,0.122349,0.0334829
-0.058,0.152589,0.0347023
0.00025,0.13334,0.0946284
-0.0105,0.0661878,0.0725082
0.01375,0.125945,0.033477
-0.06675,0.170725,0.0330157
0.04075,0.0610191,0.0533034
0.0555,0.0650551,0.0437106
0.03275,0.0958019,0.0520338
-0.03025,0.0851958,0.0806615
0.00925,0.101022,0.070956
-0.023,0.0943241,0.0854493
0.01525,0.0827804,0.0656815
-0.02175,0.14429,0.0910033
0.05625,0.0868039,0.0438682
0.013,0.0809966,0.0695155
0.03525,0.0407767,0.0604145
0.022,0.0429889,0.061489
-0.0145,0.0778916,0.0825824
0.012,0.0668687,0.0645897
-0.045,0.0930807,0.0649679
0.00725,0.0705704,0.0677113
0.0355,0.070278,0.0558371
0.0035,0.10865,0.0720328
0.0275,0.0729509,0.0545221
0.00725,0.0412419,0.077586
0.0215,0.0687582,0.0542756
0.0405,0.0870966,0.0581377
-0.02225,0.159284,0.0466221
0.05425,0.0499205,0.0396439
0.039,0.0487066,0.0489808
-0.01425,0.0841972,0.0856954
-0.00725,0.160455,0.0304994
-0.00125,0.123798,0.0963299
-0.006,0.136785,0.0967789
0.009,0.112363,0.0622163
-0.0285,0.105003,0.0816122
0.0115,0.126561,0.0310626
0.03,0.087065,0.0576585
-0.016,0.171458,0.0332679
0.03025,0.0580873,0.0517383
0.029,0.0744169,0.0554835
-0.0095,0.0916367,0.0859299
0.023,0.0828213,0.0564546
0.05275,0.101565,0.0317998
-0.00375,0.130664,0.0989329
0.001,0.0459161,0.0760129
0.04075,0.121523,0.0310684
-0.065,0.166969,0.0240133
-0.0135,0.11786,0.100066
-0.06925,0.176554,0.028689
-0.017,0.158598,0.050185
0.00625,0.0862897,0.0768268
0.022,0.0729891,0.0550017
0.002,0.0845519,0.0811411
-0.0435,0.0906052,0.0696392
0.06725,0.0902483,0.0137147
0.035,0.0990665,0.0476946
0.01125,0.0468565,0.0650811
0.0205,0.0346588,0.0619932
-0.0435,0.160042,0.0515003
-0.0375,0.0979723,0.0779024
0.0,0.151692,0.0704508
0.03275,0.065207,0.0534303
-0.013,0.112381,0.096216
0.0445,0.0643738,0.0518692
0.06325,0.0570454,0.0250629
0.02925,0.0877348,0.0573
-0.0325,0.143535,0.0844732
-0.0145,0.0374921,0.0623454
0.0225,0.0996652,0.0586217
0.015,0.097299,0.0660461
0.01325,0.0454373,0.0648449
0.02975,0.11916,0.0411005
-0.0485,0.165765,0.0450832
-0.06525,0.167705,0.0240118
-0.00925,0.176543,0.0257707
0.05475,0.0814396,0.0469126
-0.004,0.117749,0.096103
0.029,0.0629793,0.0518668
-0.02575,0.111172,0.082328
0.04075,0.118796,0.0337319
0.02075,0.0565552,0.0502951
0.0395,0.116788,0.03627
0.0405,0.109923,0.0405829
-0.009,0.164218,0.0378526
-0.01225,0.101734,0.084248
0.03975,0.0638466,0.053788
0.0435,0.0413224,0.0457526
-0.02425,0.0681134,0.071069
-0.00575,0.0620602,0.0647057
0.049,0.0614216,0.0500641
0.0365,0.0774678,0.0590842
-0.03775,0.151046,0.0756042
0.0255,0.114496,0.0465601
-0.0305,0.10629,0.0800551
0.0455,0.109617,0.035244
0.03325,0.124456,0.0323362
-0.0255,0.150464,0.0862694
-0.02575,0.0839851,0.0826993
-0.0315,0.0699444,0.0684307
-0.0685,0.163923,0.0166581
-0.01425,0.117185,0.0998392
-0.03125,0.138699,0.084474
0.02675,0.0650815,0.0519904
0.01975,0.0552631,0.0513732
-0.03925,0.153686,0.0575051
0.0065,0.0457391,0.074332
-0.0295,0.0789267,0.0783858
-0.04225,0.119136,0.07646
0.02325,0.0835154,0.0564556
0.03175,0.0999841,0.0515568
-0.04225,0.0886814,0.0717953
-0.004,0.0611399,0.0621845
0.0025,0.0900075,0.081738
0.023,0.121266,0.0407215
0.0045,0.0585272,0.0637425
-0.015,0.167152,0.0398765
-0.02375,0.112633,0.0846019
0.00175,0.0782294,0.0781461
0.023,0.0743417,0.0545242
-0.00075,0.123793,0.0961034
0.004,0.111252,0.0685609
-0.01825,0.082806,0.0850971
-0.0205,0.135392,0.0944014
0.02625,0.125934,0.033223
-0.06475,0.153084,0.0247998
0.01725,0.0964142,0.0626927
0.05275,0.104224,0.0286253
0.05425,0.0938363,0.0434927
0.04025,0.083715,0.0593315
0.01825,0.127287,0.0311885
-0.03025,0.152499,0.0824343
0.049,0.0480258,0.0420568
-0.01125,0.0605499,0.0632642
0.063,0.0852882,0.0334315
-0.02425,0.0740966,0.0774272
0.04625,0.122592,0.0230664
0.00575,0.0722372,0.0713104
-0.0135,0.0438805,0.0566824
-0.004,0.140864,0.0928151
-0.04225,0.102269,0.0684412
-0.04175,0.0955814,0.0721541
0.051,0.0399496,0.0325632
-0.0075,0.147726,0.0881734
0.006,0.0759195,0.074669
0.035,0.035896,0.0605487
-0.02625,0.0922482,0.0848515
0.055,0.110247,0.0211373
-0.03225,0.113933,0.0831648
-0.0175,0.112354,0.0954237
-0.0555,0.162842,0.0430595
-0.0245,0.153197,0.0831532
-0.07175,0.174993,0.00927845
-0.00275,0.0894559,0.083655
0.0135,0.0779752,0.0657978
-0.00625,0.164675,0.0175451
-0.021,0.155933,0.0781183
0.047,0.120494,0.0244618
0.03125,0.0850422,0.0584945
0.0145,0.0541198,0.0609767
0.018,0.0455329,0.0590797
-0.02825,0.129161,0.0903255
-0.028,0.132583,0.0890795
0.052,0.0383735,0.0311703
-0.04275,0.16076,0.0511389
0.0545,0.035115,0.0274952
-0.04425,0.0897852,0.0676029
0.0465,0.098792,0.0436241
0.0405,0.0816387,0.059329
-0.01775,0.163581,0.0440731
-0.03225,0.134553,0.0844748
-0.037,0.0883537,0.0771861
0.05025,0.118131,0.0202651
0.058,0.0472143,0.0189901
-0.0065,0.143605,0.091909
0.01175,0.0350653,0.0718383
-0.0155,0.103756,0.0838878
-0.027,0.0915532,0.0846122
0.03575,0.0851156,0.0595728
-0.0275,0.0956332,0.0846102
0.04475,0.104814,0.0381619
-0.03925,0.102582,0.0744284
0.00975,0.043584,0.0736171
-0.0305,0.155903,0.0733238
0.017,0.0915985,0.0634106
-0.02125,0.0637717,0.0684272
0.0115,0.0907341,0.0716755
0.04575,0.0594152,0.0510205
0.029,0.103522,0.0521571
0.06775,0.0515431,-0.00259043
0.03425,0.0681235,0.0549944
-0.017,0.0821142,0.0848578
0.0415,0.0573331,0.0511368
0.04625,0.0930111,0.0522721
-0.01975,0.0909269,0.0854511
0.05525,0.0513407,0.0396406
-0.013,0.0778916,0.0825824
-0.034,0.0913485,0.0813781
0.02125,0.119285,0.0436414
0.00125,0.0768711,0.0781463
0.05875,0.103894,0.0232849
-0.0245,0.097028,0.0852084
0.00025,0.136053,0.0919101
-0.05675,0.172204,0.0354235
-0.0555,0.172925,0.0342798
-0.01375,0.10578,0.0835277
-0.0375,0.0925196,0.0782633
0.01525,0.100689,0.0647291
0.02025,0.0500304,0.0551027
0.046,0.0813303,0.0550144
-0.04175,0.155078,0.0546264
0.039,0.123581,0.028908
-0.03875,0.075996,0.0668754
-0.02375,0.137415,0.0906644
0.0105,0.0962626,0.0720342
0.048,0.097501,0.0454039
-0.036,0.117379,0.0842405
0.00975,0.0509291,0.0639887
0.02775,0.0383087,0.0634238
-0.04225,0.130153,0.0750187
-0.01025,0.11163,0.0939525
0.0005,0.123114,0.0957635
0.04075,0.10361,0.0415937
-0.043,0.102879,0.0668846
0.057,0.0361856,0.0240685
0.0355,0.0898468,0.0576608
-0.03825,0.133065,0.080165
0.003,0.112617,0.0682017
-0.0375,0.0840394,0.073831
-0.0295,0.0942369,0.084012
0.01825,0.112638,0.0521613
-0.03125,0.141467,0.0847131
-0.00825,0.185414,0.0107833
0.05125,0.0675458,0.0481564
0.06125,0.079194,0.0364832
0.0175,0.052219,0.055937
0.062,0.0783041,0.0341943
-0.04575,0.159321,0.0509025
0.016,0.125282,0.0347483
0.0525,0.0697144,0.0490002
-0.01825,0.0728745,0.0791065
-0.01375,0.172185,0.0328856
-0.00225,0.152419,0.073566
-0.013,0.172908,0.031742
0.0015,0.103447,0.0779008
-0.016,0.132693,0.097573
0.0535,0.114478,0.0193676
-0.02675,0.0894951,0.084254
-0.013,0.155912,0.074882
0.02575,0.063634,0.051388
-0.019,0.061427,0.0653053
-0.007,0.161138,0.0274518
0.05875,0.0565617,0.0352062
0.01475,0.078636,0.0654387
-0.04375,0.0767938,0.0593231
-0.00975,0.0936667,0.085809
0.03675,0.0983624,0.0476942
0.00275,0.0809989,0.0788649
0.0445,0.0467719,0.0437082
-0.03475,0.0835694,0.076827
0.052,0.0865036,0.0491526
-0.005,0.0720773,0.0776673
-0.03825,0.144008,0.0705773
0.03875,0.102334,0.0437543
0.0595,0.0703397,0.0399084
0.0095,0.124166,0.0418635
0.024,0.0468578,0.0583552
0.003,0.0913333,0.0811385
-0.007,0.171256,0.00776195
-0.062,0.16566,0.0368341
-0.0015,0.0995205,0.0811353
0.0545,0.111626,0.0199966
0.00875,0.0983474,0.0723933
-0.01475,0.093652,0.0855695
-0.0235,0.0983804,0.085088
0.021,0.0857914,0.059334
-0.0355,0.096701,0.0795795
0.0395,0.0774315,0.0586047
0.05925,0.0595958,0.0376164
0.02525,0.0961734,0.058501
-0.0025,0.0554667,0.060618
0.00875,0.0777905,0.0723913
0.05425,0.0687698,0.0461278
-0.02575,0.0922557,0.0849713
0.00575,0.053719,0.0639809
0.0155,0.0458211,0.0618412
0.00225,0.121072,0.0946309
0.00475,0.0399909,0.0787901
0.036,0.0702878,0.0559571
0.01725,0.0826447,0.063764
0.03725,0.11348,0.0408407
0.02775,0.105608,0.0517989
-0.0075,0.121831,0.0983684
0.0545,0.0969419,0.0372623
0.0235,0.0572535,0.0502964
0.0255,0.0430399,0.0619693
0.05625,0.0758062,0.0465211
0.061,0.106916,0.0135035
0.014,0.0904308,0.0668842
0.06675,0.08241,0.0237621
0.01225,0.0467941,0.0644808
0.0525,0.0411701,0.0305319
0.03925,0.0752513,0.0572831
0.0505,0.0960632,0.0450212
0.0705,0.0548443,-0.00557055
-0.0245,0.123097,0.0949706
0.03775,0.0525029,0.0517319
-0.0255,0.0581121,0.0444615
0.05375,0.0773879,0.0487754
0.05725,0.0958786,0.0321726
-0.01125,0.0669546,0.0734683
-0.029,0.117531,0.0882907
0.009,0.104317,0.0679623
-0.0325,0.100911,0.0816138
-0.03625,0.108097,0.0749063
-0.02575,0.0739905,0.076108
-0.02575,0.116967,0.0922536
-0.0195,0.0464231,0.0541526
-0.0325,0.092787,0.0825753
0.03625,0.094526,0.054189
0.04975,0.122151,0.0134131
-0.044,0.105464,0.063173
-0.00725,0.152475,0.0797978
-0.03475,0.0793363,0.0747893
0.0565,0.0663245,0.0421894
-0.0155,0.0821229,0.0849777
-0.071,0.180216,0.0242408
0.0005,0.0940696,0.0812572
-0.001,0.0790989,0.0806636
-0.017,0.11785,0.0997262
-0.0125,0.165712,0.0408952
-0.03925,0.110614,0.069758
-0.04025,0.1025,0.0728717
0.0175,0.123919,0.0364019
0.03625,0.0406862,0.0595741
-0.025,0.107753,0.08209
0.0035,0.114898,0.0907826
-0.043,0.101528,0.0674833
0.03625,0.12835,0.0220421
-0.026,0.13533,0.0885132
0.0315,0.114345,0.0437643
-0.0195,0.128592,0.0974613
0.034,0.107417,0.0460469
-0.02325,0.131941,0.092477
-0.008,0.0595915,0.0603825
-0.0035,0.0478143,0.0676007
-0.00675,0.123853,0.0989353
0.007,0.0855685,0.0762277
0.04725,0.0457482,0.040541
-0.0295,0.13802,0.0850729
-0.045,0.0889392,0.0652071
-0.04975,0.153528,0.0444755
0.00425,0.0708695,0.0713099
-0.00925,0.0855202,0.0853349
-0.004,0.151761,0.077641
-0.00725,0.115759,0.0968954
0.023,0.122584,0.0385636
0.0,0.144763,0.0742904
0.0195,0.0375053,0.0624654
-0.0015,0.0458528,0.0754126
-0.0245,0.140848,0.0899848
-0.003,0.0627813,0.0650663
-0.04125,0.153671,0.0555875
0.04325,0.126673,0.0167099
0.03375,0.0623684,0.0528257
0.06425,0.0760234,0.0321603
0.0185,0.0481226,0.0570302
-0.00925,0.13475,0.0982517
0.04575,0.0834239,0.0551374
0.02725,0.0821781,0.0571727
-0.03225,0.0675263,0.0642304
-0.02675,0.12644,0.0919116
0.0315,0.0630328,0.0524668
-0.00825,0.0555072,0.0538947
0.01025,0.106337,0.0668847
-0.011,0.161391,0.0429361
-0.05075,0.153503,0.0433331
0.0505,0.102287,0.0319281
0.06725,0.0808423,0.0218558
0.035,0.0702681,0.0557172
0.02275,0.0864116,0.0582566
-0.00225,0.0867626,0.0837763
-0.01275,0.0923158,0.0859295
0.0375,0.087144,0.0588565
0.01725,0.0991587,0.0620943
-0.00525,0.0559022,0.0579771
0.00525,0.0707997,0.0704702
-0.02,0.0916063,0.0854507
0.0175,0.0595579,0.0600224
0.062,0.0726691,0.0341937
0.0425,0.073056,0.0558412
-0.01375,0.118534,0.100293
-0.02375,0.0534547,0.0471148
0.06,0.105618,0.0160425
-0.0125,0.147726,0.0897579
0.00075,0.0974049,0.0799385
0.026,0.0911826,0.056703
0.018,0.0721239,0.0614761
0.00925,0.0592501,0.0641032
0.063,0.0453181,0.000254214
0.06025,0.087772,0.038142
0.028,0.0545422,0.0511318
-0.0685,0.1654,0.0164016
-0.0015,0.11774,0.0957634
-0.02575,0.057318,0.0434463
-0.02825,0.0663058,0.066029
-0.01775,0.156613,0.0756007
-0.01325,0.088281,0.0862915
0.0465,0.0615522,0.0515043
0.014,0.0513485,0.0612249
0.04575,0.11719,0.0301723
0.0175,0.086082,0.0636473
0.0225,0.101015,0.0577839
-0.01675,0.167863,0.0384789
-0.0315,0.0788451,0.0773068
-0.00625,0.17348,0.00219995
0.003,0.0571144,0.063381
0.02875,0.0510485,0.0512558
0.02025,0.117968,0.045546
0.059,0.092503,0.0348394
-0.06125,0.167857,0.0379713
-0.00025,0.0549286,0.0621783
0.005,0.0760041,0.0757482
0.0085,0.0669829,0.0659095
0.044,0.0587734,0.0516194
-0.02125,0.153882,0.0823141
-0.0065,0.163976,0.0204655
-0.0045,0.110824,0.0902183
0.04125,0.118777,0.0333507
0.01025,0.048201,0.0645969
-0.0595,0.158259,0.0305041
0.005,0.0871393,0.0793428
-0.0075,0.0348179,0.0758013
0.04775,0.0607889,0.0507829
-0.019,0.0489384,0.0512623
0.058,0.0459045,0.0203847
0.05075,0.0454448,0.0374988
0.0395,0.0350708,0.053106
0.017,0.114708,0.0513243
0.0175,0.0764338,0.0636386
-0.026,0.05657,0.0429383
-0.00625,0.105649,0.0808935
-0.03475,0.0807962,0.0761079
0.02525,0.0835237,0.0565754
-0.03675,0.141318,0.0764487
0.043,0.109777,0.0380406
0.04625,0.094329,0.0508355
0.034,0.117016,0.0407172
0.04375,0.109045,0.0376584
0.0705,0.053398,-0.00556711
-0.03125,0.142855,0.0850722
0.013,0.0668376,0.0642298
0.012,0.120314,0.0510877
-0.026,0.10773,0.0816111
-0.0055,0.0956403,0.08473
-0.03975,0.130275,0.0795676
-0.06025,0.150329,0.0305167
0.0245,0.064321,0.0512692
0.03,0.0701494,0.0542778
0.06475,0.0964319,0.0193268
0.0165,0.11608,0.0504872
0.05775,0.109252,0.0163055
-0.02,0.157182,0.0510267
0.034,0.0760002,0.0580034
-0.018,0.0374393,0.0618652
0.039,0.109989,0.0417269
0.0325,0.0503451,0.051258
0.0215,0.07871,0.0571679
-0.03775,0.112241,0.075504
-0.0045,0.102281,0.081733
-0.002,0.159601,0.0235201
-0.018,0.0997397,0.0850873
0.0445,0.070011,0.0525986
0.03225,0.0368204,0.0625874
-0.03575,0.130411,0.0845952
0.00675,0.0648351,0.064948
0.012,0.0769228,0.0699932
0.02425,0.0721687,0.0534416
0.06775,0.0571478,-0.00422581
-0.03625,0.102769,0.0780207
-0.02225,0.0799559,0.083061
0.05825,0.0537809,0.0355856
0.04925,0.103009,0.0320563
0.05075,0.0675863,0.0486363
-0.02925,0.096278,0.0840111
0.05775,0.0781815,0.0413136
0.04475,0.0664346,0.0515129
-0.0175,0.0489628,0.0515024
0.06075,0.0528957,0.0260814
-0.0065,0.0363899,0.0774783
0.0465,0.0656956,0.0510318
-0.00375,0.161758,0.0202159
0.00375,0.0486462,0.0689196
0.04925,0.0519411,0.0459754
-0.00575,0.117071,0.0958766
0.00425,0.0864854,0.0797025
0.0545,0.0752805,0.0486514
-0.01525,0.107141,0.0835271
-0.026,0.0746998,0.0764677
0.008,0.0855355,0.0757484
-0.01225,0.0653985,0.071308
-0.01825,0.160748,0.0477608
-0.017,0.135414,0.0964396
0.062,0.062639,0.0322895
-0.00125,0.145592,0.0833946
-0.03475,0.106829,0.0770617
0.054,0.11722,0.016452
-0.0355,0.0741264,0.0692724
-0.01025,0.151137,0.0845917
0.03525,0.0851074,0.059453
-0.025,0.0567685,0.0450932
0.00175,0.0987105,0.0788602
-0.0255,0.132602,0.0905517
-0.0165,0.109211,0.0841247
0.014,0.104172,0.0650886
-0.027,0.127121,0.0915717
0.00775,0.0931008,0.0765862
0.02975,0.117788,0.0419885
-0.0295,0.135283,0.086151
0.04725,0.0593818,0.0506604
-0.025,0.0860791,0.0836569
0.0035,0.0481745,0.0710828
-0.0095,0.101034,0.0838891
0.0545,0.0624089,0.0454826
-0.02125,0.0895577,0.0852123
-0.04375,0.103504,0.0655675
-0.0375,0.0719684,0.0595571
-0.02725,0.057062,0.0406573
0.0375,0.104485,0.0442647
0.043,0.120705,0.0289078
0.04,0.108566,0.0415984
0.03275,0.123143,0.0351329
0.0225,0.061476,0.0506642
0.018,0.0735052,0.0614775
0.0315,0.0644581,0.0528292
-0.02125,0.134701,0.0938354
0.01325,0.0859146,0.0713151
-0.00525,0.106968,0.0799352
0.01975,0.123259,0.0376733
-0.03025,0.147021,0.0867489
-0.065,0.17437,0.031612
-0.01775,0.081422,0.0846185
0.00725,0.10776,0.0677228
